G3_Anchor,Lineage,BuddyID,ChildScreenName
0,db_webb,db_webb:barbjungr,29585508,barbjungr
0,alanmillerNLP,alanmillerNLP:andykopsa,103905161,andykopsa
1,alanmillerNLP,alanmillerNLP:AditiJuneja3,545630206,AditiJuneja3
0,corriemac,corriemac:briangaar,18952476,briangaar
0,Michael_Dorff,Michael_Dorff:HoustonFowler,5976482,HoustonFowler
0,daltonlaferney,daltonlaferney:ElaineAyala,21583191,ElaineAyala
0,Carla_Zano,Carla_Zano:KelseyProud,15504419,KelseyProud
0,theronalisa,theronalisa:zainabshah,36007510,zainabshah
0,aedwardslevy,aedwardslevy:nadinecourtney,14629186,nadinecourtney
1,aedwardslevy,aedwardslevy:ASlavitt,1383272101,ASlavitt
0,1stamendmnt,1stamendmnt:TenaNYCLA,319280559,TenaNYCLA
0,Ethan_Lindsey,Ethan_Lindsey:KelseyProud,15504419,KelseyProud
0,ReporterTopher,ReporterTopher:jessicalipscomb,296495650,jessicalipscomb
0,Mike_Hixenbaugh,Mike_Hixenbaugh:elizabeth2863,18261382,elizabeth2863
1,Mike_Hixenbaugh,Mike_Hixenbaugh:suvCBS,16261201,suvCBS
2,Mike_Hixenbaugh,Mike_Hixenbaugh:HoustonFowler,5976482,HoustonFowler
3,Mike_Hixenbaugh,Mike_Hixenbaugh:meggophone,418934617,meggophone
0,jamiezvirzdin,jamiezvirzdin:andykopsa,103905161,andykopsa
1,jamiezvirzdin,jamiezvirzdin:lynnekodonnell,278532322,lynnekodonnell
0,fpdblaxland,fpdblaxland:NYTofGB,73424369,NYTofGB
0,iolandajaquemet,iolandajaquemet:ICRC_ar,259680702,ICRC_ar
0,Jamie_Freed,Jamie_Freed:nadiasdaly,255320178,nadiasdaly
1,Jamie_Freed,Jamie_Freed:JimLaPorta,2575205850,JimLaPorta
0,kapatro,kapatro:JeremyLittau,16404932,JeremyLittau
0,lucyasun,lucyasun:EricCarvin,17820399,EricCarvin
0,OliverGeorgi,OliverGeorgi:JimLaPorta,2575205850,JimLaPorta
0,EU_events,EU_events:Cordaid,21387354,Cordaid
1,EU_events,EU_events:EURLex,294028805,EURLex
2,EU_events,EU_events:PE_FRANCE,1327061083,PE_FRANCE
3,EU_events,EU_events:circleeconomy,478597619,circleeconomy
0,tanit,tanit:EPP,93687642,EPP
0,rblackwelll,rblackwelll:tracicarl,154281594,tracicarl
0,Kat_Elliott_NY,Kat_Elliott_NY:EricCarvin,17820399,EricCarvin
0,aaronpcalvin,aaronpcalvin:alneuhauser,131552659,alneuhauser
1,aaronpcalvin,aaronpcalvin:TasneemN,45814173,TasneemN
0,Dicky_jay,Dicky_jay:gazettedotcom,14370739,gazettedotcom
0,UISchoolofSW,UISchoolofSW:gazettedotcom,14370739,gazettedotcom
0,PMGrotenhuis,PMGrotenhuis:arjenuijterlind,1375258435,arjenuijterlind
0,paulreset,paulreset:louistheroux,76351820,louistheroux
1,paulreset,paulreset:IamSusieMiller,427783053,IamSusieMiller
0,MylesBonnar,MylesBonnar:IamSusieMiller,427783053,IamSusieMiller
0,itismekimberley,itismekimberley:IamSusieMiller,427783053,IamSusieMiller
0,WeDo_This,WeDo_This:IamSusieMiller,427783053,IamSusieMiller
0,gwfitzpatrick,gwfitzpatrick:JHulse,1337219832,JHulse
0,newspeddler,newspeddler:Samara_Abramson,2767227699,Samara_Abramson
0,Lynneontheradio,Lynneontheradio:ScottReid93,50300068,ScottReid93
0,CanadasNAC,CanadasNAC:NYTofGB,73424369,NYTofGB
1,CanadasNAC,CanadasNAC:LanaGay,83446962,LanaGay
0,kirstimarohn,kirstimarohn:charlyhaley,303046514,charlyhaley
0,Duncombepat,Duncombepat:KevinBarryCBS2,1513724820,KevinBarryCBS2
0,JeremyAdler,JeremyAdler:jameshohmann,24439201,jameshohmann
1,JeremyAdler,JeremyAdler:BrentScher,34771939,BrentScher
0,KofoLasaki,KofoLasaki:Rachael_WTKR,2687808781,Rachael_WTKR
0,DaxGrayWTKR,DaxGrayWTKR:Rachael_WTKR,2687808781,Rachael_WTKR
0,WGNTCW27,WGNTCW27:Rachael_WTKR,2687808781,Rachael_WTKR
0,nufcfoodbank,nufcfoodbank:ChronicleLive,19907085,ChronicleLive
1,nufcfoodbank,nufcfoodbank:ChrisDHWaugh,234837692,ChrisDHWaugh
0,ashdumford,ashdumford:JimLaPorta,2575205850,JimLaPorta
0,RevolucinSuste1,RevolucinSuste1:lmrendon,77214463,lmrendon
0,BramK1983,BramK1983:Williamdutoit,1264945940,Williamdutoit
0,ImMatElfring,ImMatElfring:philhornshaw,24452901,philhornshaw
0,busboysandpoets,busboysandpoets:ranasweis,14482087,ranasweis
0,jacobdhorowitz,jacobdhorowitz:anisamhusain,192118416,anisamhusain
1,jacobdhorowitz,jacobdhorowitz:Samara_Abramson,2767227699,Samara_Abramson
2,jacobdhorowitz,jacobdhorowitz:Danielleri,45487007,Danielleri
3,jacobdhorowitz,jacobdhorowitz:AditiJuneja3,545630206,AditiJuneja3
0,robyncaplan,robyncaplan:Knibbs,207579675,Knibbs
0,mikehalltexas,mikehalltexas:tracyweber,14480203,tracyweber
1,mikehalltexas,mikehalltexas:HoustonFowler,5976482,HoustonFowler
0,audubonsociety,audubonsociety:heathercampbell,14103834,heathercampbell
1,audubonsociety,audubonsociety:meggophone,418934617,meggophone
0,jazamina44,jazamina44:bethanyrutter,1675284572,bethanyrutter
0,bethanyrutter,bethanyrutter:hels,15676413,hels
0,tonykatz,tonykatz:LifeAtPurdue,16134525,LifeAtPurdue
0,joshscampbell,joshscampbell:robbie_couch,16648821,robbie_couch
0,kari_paul,kari_paul:andykopsa,103905161,andykopsa
1,kari_paul,kari_paul:AustinVesely,52910802,AustinVesely
0,AmandaDuberman,AmandaDuberman:aedwardslevy,23908154,aedwardslevy
0,jordan_rubio,jordan_rubio:ElaineAyala,21583191,ElaineAyala
0,BenMullin,BenMullin:heycori,16145248,heycori
1,BenMullin,BenMullin:noahr,8265732,noahr
2,BenMullin,BenMullin:TBraithwaite,30980068,TBraithwaite
0,DPD_,DPD_:itgetsbedder,31338198,itgetsbedder
0,carolineframke,carolineframke:TheRebeccaMetz,71751750,TheRebeccaMetz
0,ShannonRaeGreen,ShannonRaeGreen:OGTedBerg,34657491,OGTedBerg
1,ShannonRaeGreen,ShannonRaeGreen:ashnday,116370841,ashnday
2,ShannonRaeGreen,ShannonRaeGreen:13NewsNow,12413892,13NewsNow
3,ShannonRaeGreen,ShannonRaeGreen:MSFT_Business,19795404,MSFT_Business
0,MekitaRivas,MekitaRivas:mariayagoda,377075543,mariayagoda
0,MaryEmilyOHara,MaryEmilyOHara:daltonlaferney,331660563,daltonlaferney
1,MaryEmilyOHara,MaryEmilyOHara:itgetsbedder,31338198,itgetsbedder
0,mpdillon,mpdillon:SenatorShaheen,109287731,SenatorShaheen
0,julia_drost,julia_drost:FemiOke,109669677,FemiOke
0,bcsmith23,bcsmith23:nancyrockland,55061848,nancyrockland
0,dscofield,dscofield:MSFT_Business,19795404,MSFT_Business
0,MisterAndyWong,MisterAndyWong:brianrayguitar,29770862,brianrayguitar
1,MisterAndyWong,MisterAndyWong:d_simas,458525164,d_simas
2,MisterAndyWong,MisterAndyWong:JulieAnnSilver,26339945,JulieAnnSilver
3,MisterAndyWong,MisterAndyWong:mirandan247,18615231,mirandan247
0,eleanorkagan,eleanorkagan:glynnwashington,15054166,glynnwashington
1,eleanorkagan,eleanorkagan:KelseyProud,15504419,KelseyProud
0,acoxeywilliams,acoxeywilliams:Rosenberg_Mike,190688122,Rosenberg_Mike
0,keithurbahn,keithurbahn:JimLaPorta,2575205850,JimLaPorta
0,JBRylah,JBRylah:IHEARTCOMIX,18034034,IHEARTCOMIX
0,MabintyQ,MabintyQ:pauldemko,16067683,pauldemko
0,laurengustus,laurengustus:SLOTribune,13179562,SLOTribune
1,laurengustus,laurengustus:DanCALmatters,439717095,DanCALmatters
2,laurengustus,laurengustus:JeremyLittau,16404932,JeremyLittau
0,reportermike,reportermike:tracyweber,14480203,tracyweber
0,richardjgodwin,richardjgodwin:Ally_Poli,161855248,Ally_Poli
0,DeidreWillmott,DeidreWillmott:JP_Riseborough,308480059,JP_Riseborough
1,DeidreWillmott,DeidreWillmott:SafirAustralia,3160803576,SafirAustralia
0,PaulGarrettAU,PaulGarrettAU:SlaterGordon,75218868,SlaterGordon
0,kebabette,kebabette:JWRSinclair,2540382582,JWRSinclair
0,johnhsummers,johnhsummers:VernonSmall,176953638,VernonSmall
0,Kate_DowlingNZ,Kate_DowlingNZ:VernonSmall,176953638,VernonSmall
0,nkean,nkean:VernonSmall,176953638,VernonSmall
0,sianrobyns,sianrobyns:VernonSmall,176953638,VernonSmall
0,NSacevich,NSacevich:LakeheadSchools,250258307,LakeheadSchools
0,TBCDSB_Ignatius,TBCDSB_Ignatius:LakeheadSchools,250258307,LakeheadSchools
0,dan_bidois,dan_bidois:VernonSmall,176953638,VernonSmall
0,NZCharlieGates,NZCharlieGates:CBCDay6,177276897,CBCDay6
0,tinatrenkner,tinatrenkner:educationweek,15147042,educationweek
1,tinatrenkner,tinatrenkner:RyanHoleywell,7195902,RyanHoleywell
0,JohnJoeRegan,JohnJoeRegan:NatalieDPowell,17323194,NatalieDPowell
0,MamaMariaDoha,MamaMariaDoha:FemiOke,109669677,FemiOke
0,Global_Empires,Global_Empires:FemiOke,109669677,FemiOke
1,Global_Empires,Global_Empires:hash_said,384841636,hash_said
0,laurimyllyvirta,laurimyllyvirta:afiasalam,51338718,afiasalam
1,laurimyllyvirta,laurimyllyvirta:brianrayguitar,29770862,brianrayguitar
2,laurimyllyvirta,laurimyllyvirta:kemc,16049944,kemc
0,sofiejenkinson,sofiejenkinson:LOS_Fisher,412978698,LOS_Fisher
0,jossgarman,jossgarman:Milia1,60568628,Milia1
0,leonardbenardo1,leonardbenardo1:IChotiner,571297251,IChotiner
0,GregKaufmann,GregKaufmann:SarahEMcBride,272191896,SarahEMcBride
1,GregKaufmann,GregKaufmann:rpbp,13168412,rpbp
2,GregKaufmann,GregKaufmann:thesarahrose,22990220,thesarahrose
3,GregKaufmann,GregKaufmann:igorvolsky,16002085,igorvolsky
0,maggiepenman,maggiepenman:KelseyProud,15504419,KelseyProud
0,Things4Strings,Things4Strings:MaryCmusic,130686384,MaryCmusic
0,AgueraMartin,AgueraMartin:LOS_Fisher,412978698,LOS_Fisher
0,atlanticcom,atlanticcom:Sywert,25055134,Sywert
1,atlanticcom,atlanticcom:UPSPolicy,2571582085,UPSPolicy
0,jaggipsontv,jaggipsontv:heycori,16145248,heycori
1,jaggipsontv,jaggipsontv:uindy,37410550,uindy
2,jaggipsontv,jaggipsontv:MikeyNoWay,23078191,MikeyNoWay
0,Ahidalgo8,Ahidalgo8:SpheraSports,593588008,SpheraSports
0,TaliaKaplan,TaliaKaplan:Samara_Abramson,2767227699,Samara_Abramson
0,JessicaASmith8,JessicaASmith8:LifeAtPurdue,16134525,LifeAtPurdue
0,manueldiaz,manueldiaz:MSFT_Business,19795404,MSFT_Business
0,FoulardsRougesI,FoulardsRougesI:maligorne,182328472,maligorne
0,SchamsEU,SchamsEU:PE_FRANCE,1327061083,PE_FRANCE
0,PEER_ee,PEER_ee:spikesmag,769097582,spikesmag
0,HillTVLive,HillTVLive:mschlapp,138809881,mschlapp
